id,manufacturer,model,external_id,name,year_from,year_to,status
5540,KTM,RALLY REPLICA,41762,RALLY REPLICA,,,completed
5541,KTM,RC,14249,RC,,,completed
5542,KTM,SC,13461,SC,,,completed
5543,KTM,SM,12393,SM,,,completed
5544,KTM,SMR,43811,SMR,,,completed
5545,KTM,STING,12394,STING,,,completed
5546,KTM,SUPER ADVENTURE,43014,SUPER ADVENTURE,,,completed
5547,KTM,SUPER DUKE,43015,SUPER DUKE,,,completed
5548,KTM,SUPERBIKE,12025,SUPERBIKE,,,completed
5549,KTM,SUPERMOTO,12024,SUPERMOTO,,,completed
5550,KTM,SX,12030,SX,,,completed
5551,KTM,SXC,13460,SXC,,,completed
5552,KTM,X-Bow,9787,X-Bow Convertible 7.2008,7.2008,,completed
5553,KTM,X-Bow,38957,X-Bow Coupe 7.2008,7.2008,,completed
5554,KTM,XC,36682,XC,,,completed
5555,KUBA,AJAX,14974,AJAX,,,completed
5556,KUBA,CARGO,14983,CARGO,,,completed
5557,KUBA,CG,14975,CG,,,completed
5558,KUBA,CITA,14976,CITA,,,completed
5559,KUBA,CR,14977,CR,,,completed
5560,KUBA,FIGHTER,14984,FIGHTER,,,completed
5561,KUBA,GOLF,14985,GOLF,,,completed
5562,KUBA,HASAT,14986,HASAT,,,completed
5563,KUBA,KB,14987,KB,,,completed
5564,KUBA,KEE,14988,KEE,,,completed
5565,KUBA,KM,14978,KM,,,completed
5566,KUBA,NIRVANA,14989,NIRVANA,,,completed
5567,KUBA,PARS,14979,PARS,,,completed
5568,KUBA,PLATINUM,14980,PLATINUM,,,completed
5569,KUBA,RAINBOW,14992,RAINBOW,,,completed
5570,KUBA,RAVAN,14981,RAVAN,,,completed
5571,KUBA,RAZORE,14982,RAZORE,,,completed
5572,KUBA,STRIKE,14990,STRIKE,,,completed
5573,KUBA,SUPERLIGHT,14991,SUPERLIGHT,,,completed
5574,KYMCO,AGILITY,12395,AGILITY,,,completed
5575,KYMCO,AK,37095,AK,,,completed
5576,KYMCO,BET AND WIN,38532,BET AND WIN,,,completed
5577,KYMCO,CK,12396,CK,,,completed
5578,KYMCO,COBRA,12397,COBRA,,,completed
5579,KYMCO,CV,43635,CV,,,completed
5580,KYMCO,DINK,12039,DINK,,,completed
5581,KYMCO,DJ,12398,DJ,,,completed
5582,KYMCO,DOWNTOWN,12399,DOWNTOWN,,,completed
5583,KYMCO,DT,42396,DT,,,completed
5584,KYMCO,FEVER,12400,FEVER,,,completed
5585,KYMCO,FILLY,12037,FILLY,,,completed
5586,KYMCO,GRAND DINK,12401,GRAND DINK,,,completed
5587,KYMCO,HEROISM,12402,HEROISM,,,completed
5588,KYMCO,HIPSTER,12403,HIPSTER,,,completed
5589,KYMCO,K-XCT,14184,K-XCT,,,completed
5590,KYMCO,LIKE,12404,LIKE,,,completed
5591,KYMCO,MOVIE,12405,MOVIE,,,completed
5592,KYMCO,MYROAD,12406,MYROAD,,,completed
5593,KYMCO,NEWSENTO,12407,NEWSENTO,,,completed
5594,KYMCO,NEXXON,12408,NEXXON,,,completed
5595,KYMCO,PEOPLE,12409,PEOPLE,,,completed
5596,KYMCO,PULSAR,12410,PULSAR,,,completed
5597,KYMCO,QUANNON,12411,QUANNON,,,completed
5598,KYMCO,SCOUT,12412,SCOUT,,,completed
5599,KYMCO,SENTO,12413,SENTO,,,completed
5600,KYMCO,SOONER,38453,SOONER,,,completed
5601,KYMCO,SPACER,12414,SPACER,,,completed
5602,KYMCO,STRYKER,12415,STRYKER,,,completed
5603,KYMCO,SUPER,12416,SUPER,,,completed
5604,KYMCO,TOP,12417,TOP,,,completed
5605,KYMCO,VENOX,12418,VENOX,,,completed
5606,KYMCO,VISAR,44155,VISAR,,,completed
5607,KYMCO,VITALITY,12419,VITALITY,,,completed
5608,KYMCO,VIVIO,38544,VIVIO,,,completed
5609,KYMCO,X-TOWN,42953,X-TOWN,,,completed
5610,KYMCO,XCITING,12420,XCITING,,,completed
5611,KYMCO,YAGER,12421,YAGER,,,completed
5612,KYMCO,YUP,12422,YUP,,,completed
5613,KYMCO,ZING,12423,ZING,,,completed
5614,LADA,110,4130,110 (2110) 1.1995-12.2012,1.1995,12.2012,completed
5615,LADA,111,4132,111 (2111) 1.1995-2.2009,1.1995,2.2009,completed
5616,LADA,112,4131,112 (2112) 1.1995-12.2011,1.1995,12.2011,completed
5617,LADA,1200-1500,115,1200-1500 Estate 9.1973-6.1988,9.1973,6.1988,completed
5618,LADA,1200-1600,121,1200-1600 1.1970-12.2005,1.1970,12.2005,completed
5619,LADA,GRANTA,38934,GRANTA Estate (2194_) 8.2018,8.2018,,completed
5620,LADA,KALINA,5617,KALINA Hatchback (1119) 10.2004-12.2013,10.2004,12.2013,completed
5621,LADA,KALINA,7382,KALINA Estate (1117) 9.2004-12.2013,9.2004,12.2013,completed
5622,LADA,KALINA,5618,KALINA Saloon (1118) 9.2004-12.2013,9.2004,12.2013,completed
5623,LADA,LARGUS,41363,"LARGUS (KS0_, RS0_, KSA_) 3.2012",3.2012,,completed
5624,LADA,LARGUS,10466,"LARGUS Estate Van (KS0_, RS0_, KSA_) 3.2012",3.2012,,completed
5625,LADA,NADESCHDA,4133,NADESCHDA (2120) 12.1997-12.2006,12.1997,12.2006,completed
5626,LADA,NIVA,40978,NIVA II Closed Off-Road Vehicle (2123) 7.2020,7.2020,,completed
5627,LADA,NIVA,131,"NIVA Closed Off-Road Vehicle (2121, 2131) 12.1976",12.1976,,completed
5628,LADA,NOVA,141,NOVA Estate (2104) 9.1984-4.2012,9.1984,4.2012,completed
5629,LADA,NOVA,136,NOVA (2105) 5.1981-4.2012,5.1981,4.2012,completed
5630,LADA,OKA,9117,OKA (1111_) 2.1988-12.2008,2.1988,12.2008,completed
5631,LADA,PRIORA,8929,PRIORA Estate (2171) 5.2009-12.2015,5.2009,12.2015,completed
5632,LADA,PRIORA,7381,PRIORA Hatchback (2172) 2.2008-12.2015,2.2008,12.2015,completed
5633,LADA,PRIORA,7380,PRIORA Saloon (2170_) 4.2007-7.2018,4.2007,7.2018,completed
5634,LADA,SAMARA,37926,"SAMARA Hatchback (2113, 2114) 3.1997-12.2013",3.1997,12.2013,completed
5635,LADA,SAMARA,1846,"SAMARA Saloon (21099, 2115) 9.1987-12.2012",9.1987,12.2012,completed
5636,LADA,SAMARA,147,"SAMARA (2108, 2109, 2113, 2114) 9.1984-12.2013",9.1984,12.2013,completed
5637,LADA,TOSCANA,1855,TOSCANA (2107) 5.1982-5.2012,5.1982,5.2012,completed
5638,LADA,VESTA,14863,VESTA (GFL_) 11.2015,11.2015,,completed
5639,LADA,VESTA SW,38314,VESTA SW Estate (GFK_) 11.2015,11.2015,,completed
5640,LADA,XRAY,36525,XRAY (GAB_) 2.2016,2.2016,,completed
5641,LAMBORGHINI,AVENTADOR,11487,AVENTADOR Targa 4.2013,4.2013,,completed
5642,LAMBORGHINI,AVENTADOR,11494,AVENTADOR Coupe 3.2011,3.2011,,completed
5643,LAMBORGHINI,CENTENARIO,36612,CENTENARIO Coupe 4.2016,4.2016,,completed
5644,LAMBORGHINI,COUNTACH,43547,COUNTACH 6.2022,6.2022,,completed
5645,LAMBORGHINI,COUNTACH,4287,COUNTACH 1.1974-12.1991,1.1974,12.1991,completed
5646,LAMBORGHINI,DIABLO,4289,DIABLO Roadster 9.1995-12.2000,9.1995,12.2000,completed
5647,LAMBORGHINI,DIABLO,4288,DIABLO 1.1990,1.1990,,completed
5648,LAMBORGHINI,ESPADA,4290,ESPADA 1.1968-12.1981,1.1968,12.1981,completed
5649,LAMBORGHINI,GALLARDO,4994,GALLARDO 8.2003,8.2003,,completed
5650,LAMBORGHINI,GALLARDO SPYDER,5527,GALLARDO SPYDER 8.2005,8.2005,,completed
5651,LAMBORGHINI,HURACÁN,12856,HURACÁN 5.2014,5.2014,,completed
5652,LAMBORGHINI,HURACÁN SPYDER,38313,HURACÁN SPYDER 7.2015,7.2015,,completed
5653,LAMBORGHINI,JALPA,4291,JALPA 1.1982-12.1987,1.1982,12.1987,completed
5654,LAMBORGHINI,JARAMA,4292,JARAMA 1.1968-12.1976,1.1968,12.1976,completed
5655,LAMBORGHINI,LM-001,4293,LM-001 1.1980-12.1983,1.1980,12.1983,completed
5656,LAMBORGHINI,LM-002,4294,LM-002 1.1983-12.1992,1.1983,12.1992,completed
5657,LAMBORGHINI,MIURA,4295,MIURA 6.1966-12.1973,6.1966,12.1973,completed
5658,LAMBORGHINI,MURCIÉLAGO,5164,MURCIÉLAGO Roadster 8.2004,8.2004,,completed
5659,LAMBORGHINI,MURCIÉLAGO,4843,MURCIÉLAGO 11.2001,11.2001,,completed
5660,LAMBORGHINI,REVENTON,11496,REVENTON 9.2007-3.2009,9.2007,3.2009,completed
5661,LAMBORGHINI,REVUELTO,44353,REVUELTO 5.2023,5.2023,,completed
5662,LAMBORGHINI,TEMERARIO,45882,TEMERARIO 9.2024,9.2024,,completed
5663,LAMBORGHINI,URRACO,4296,URRACO 1.1974-12.1981,1.1974,12.1981,completed
5664,LAMBORGHINI,URUS,38523,URUS 2.2018,2.2018,,completed
5665,LAMBORGHINI,VENENO,14902,VENENO 9.2013,9.2013,,completed
5666,LAMBORGHINI,VENENO,38343,VENENO Targa 9.2013,9.2013,,completed
5667,LAMBRETTA,V,39017,V,,,completed
5668,LANCIA,A 112,248,A 112 3.1978-12.1986,3.1978,12.1986,completed
5669,LANCIA,AURELIA,7958,AURELIA Convertible 1.1956-12.1958,1.1956,12.1958,completed
5670,LANCIA,AURELIA,7957,AURELIA Spider 1.1954-12.1955,1.1954,12.1955,completed
5671,LANCIA,AURELIA,7956,AURELIA Coupe 1.1951-12.1958,1.1951,12.1958,completed
5672,LANCIA,AURELIA,7955,AURELIA Berlina 1.1950-12.1955,1.1950,12.1955,completed
5673,LANCIA,BETA,32337,BETA Saloon (828_) 9.1975-10.1986,9.1975,10.1986,completed
5674,LANCIA,BETA,1876,BETA Spider (828_) 5.1975-10.1986,5.1975,10.1986,completed
5675,LANCIA,BETA,1872,BETA Coupe (828_) 9.1974-12.1984,9.1974,12.1984,completed
5676,LANCIA,BETA,4692,BETA (828_) 8.1973-7.1982,8.1973,7.1982,completed
5677,LANCIA,BETA H.P.E.,397,BETA H.P.E. (828_) 5.1976-9.1984,5.1976,9.1984,completed
5678,LANCIA,DEDRA,254,DEDRA (835_) 1.1989-7.1999,1.1989,7.1999,completed
5679,LANCIA,DELTA,7568,DELTA III (844_) 8.2008-8.2014,8.2008,8.2014,completed
5680,LANCIA,DELTA,266,DELTA II (836_) 6.1993-9.1999,6.1993,9.1999,completed
5681,LANCIA,DELTA,261,DELTA I (831_) 9.1979-1.1994,9.1979,1.1994,completed
5682,LANCIA,FLAMINIA,7960,FLAMINIA Coupe 1.1959-12.1969,1.1959,12.1969,completed
5683,LANCIA,FLAMINIA,7959,FLAMINIA Berlina 1.1957-12.1970,1.1957,12.1970,completed
5684,LANCIA,FLAMINIA GT,7961,FLAMINIA GT 1.1959-12.1969,1.1959,12.1969,completed
5685,LANCIA,FLAVIA,10309,FLAVIA Convertible (JS_) 3.2012-12.2014,3.2012,12.2014,completed
5686,LANCIA,FLAVIA,7965,FLAVIA Berlina 5.1971-12.1974,5.1971,12.1974,completed
5687,LANCIA,FLAVIA,7966,FLAVIA Coupe 5.1971-12.1973,5.1971,12.1973,completed
5688,LANCIA,FLAVIA,7964,FLAVIA Berlina 5.1967-12.1970,5.1967,12.1970,completed
5689,LANCIA,FLAVIA,7963,FLAVIA Coupe 1.1961-12.1971,1.1961,12.1971,completed
5690,LANCIA,FLAVIA,7962,FLAVIA Berlina 11.1960-12.1966,11.1960,12.1966,completed
5691,LANCIA,FULVIA,7971,FULVIA Berlina (818_) 12.1969-3.1975,12.1969,3.1975,completed
5692,LANCIA,FULVIA,1878,FULVIA Coupe (818_) 1.1965-12.1976,1.1965,12.1976,completed
5693,LANCIA,FULVIA,7970,FULVIA Berlina 11.1964-12.1969,11.1964,12.1969,completed
5694,LANCIA,GAMMA,1877,GAMMA (830_) 3.1978-10.1986,3.1978,10.1986,completed
5695,LANCIA,GAMMA,1879,GAMMA Coupe (830_) 9.1977-10.1986,9.1977,10.1986,completed
5696,LANCIA,LYBRA,4136,LYBRA SW (839_) 7.1999-10.2005,7.1999,10.2005,completed
5697,LANCIA,MUSA,5163,MUSA (350_) 10.2004-9.2012,10.2004,9.2012,completed
5698,LANCIA,PHEDRA,4918,PHEDRA (179_) 9.2002-11.2010,9.2002,11.2010,completed
5699,LANCIA,PRISMA,451,PRISMA (831_) 1.1983-2.1992,1.1983,2.1992,completed
5700,LANCIA,SCORPION,1873,SCORPION (137_) 9.1975-10.1983,9.1975,10.1983,completed
5701,LANCIA,THEMA,9732,THEMA (LX_) 9.2011-10.2014,9.2011,10.2014,completed
5702,LANCIA,THEMA,395,THEMA SW (834_) 3.1987-7.1994,3.1987,7.1994,completed
5703,LANCIA,THEMA,391,THEMA (834_) 11.1984-7.1994,11.1984,7.1994,completed
5704,LANCIA,THESIS,4788,THESIS (841_) 7.2002-7.2009,7.2002,7.2009,completed
5705,LANCIA,TREVI,401,TREVI (828_) 5.1980-1.1987,5.1980,1.1987,completed
5706,LANCIA,VOYAGER,9733,VOYAGER MPV (404_) 9.2011-12.2014,9.2011,12.2014,completed
5707,LANCIA,Y10,3991,Y10 (156_) 3.1985-12.1995,3.1985,12.1995,completed
5708,LANCIA,YPSILON,45206,YPSILON (L21) 2.2024,2.2024,,completed
5709,LANCIA,YPSILON,9612,YPSILON (312_) 5.2011,5.2011,,completed
5710,LANDWIND (JMC),CV9,7903,CV9 5.2006,5.2006,,completed
5711,LAVERDA MOTORCYCLES,1000,12424,1000,,,completed
5712,LAVERDA MOTORCYCLES,1200,45154,1200,,,completed
5713,LAVERDA MOTORCYCLES,500,45164,500,,,completed
5714,LAVERDA MOTORCYCLES,650,12425,650,,,completed
5715,LAVERDA MOTORCYCLES,668,12426,668,,,completed
5716,LAVERDA MOTORCYCLES,750,12427,750,,,completed
5717,LAVERDA MOTORCYCLES,GHOST,12428,GHOST,,,completed
5718,LAVERDA MOTORCYCLES,OR,12429,OR,,,completed
5719,LDV,200,37729,200 Bus 4.1989-3.1996,4.1989,3.1996,completed
5720,LDV,200,7658,200 Platform/Chassis 4.1989-3.1996,4.1989,3.1996,completed
5721,LDV,200,7659,200 Van 4.1989-3.1996,4.1989,3.1996,completed
5722,LDV,400,4171,400 Bus 11.1995-10.1998,11.1995,10.1998,completed
5723,LDV,400,4167,400 Platform/Chassis 11.1995-10.1996,11.1995,10.1996,completed
5724,LDV,400,7655,400 Platform/Chassis 11.1986-10.1996,11.1986,10.1996,completed
5725,LDV,400,7656,400 Van 11.1986-12.1996,11.1986,12.1996,completed
5726,LDV,CONVOY,7653,CONVOY Bus 4.1996-4.2009,4.1996,4.2009,completed
5727,LDV,CONVOY,4170,CONVOY Platform/Chassis 4.1996-4.2009,4.1996,4.2009,completed
5728,LDV,CONVOY,4169,CONVOY Van 4.1996-4.2009,4.1996,4.2009,completed
5729,LDV,CUB,5440,CUB 8.1998-9.2001,8.1998,9.2001,completed
5730,LDV,MAXUS,5557,MAXUS Bus 2.2005-12.2009,2.2005,12.2009,completed
5731,LDV,MAXUS,8074,MAXUS Platform/Chassis 2.2005-12.2009,2.2005,12.2009,completed
5732,LDV,MAXUS,5558,MAXUS Van 2.2005-12.2009,2.2005,12.2009,completed
5733,LDV,PILOT,7649,PILOT Bus 4.1996-10.2005,4.1996,10.2005,completed
5734,LDV,PILOT,7650,PILOT Platform/Chassis 4.1996-10.2005,4.1996,10.2005,completed
5735,LDV,PILOT,7651,PILOT Van 4.1996-10.2005,4.1996,10.2005,completed
5736,LDV,V80,14788,V80 Platform/Chassis 7.2015,7.2015,,completed
5737,LDV,V80,14786,V80 Van 2.2013,2.2013,,completed
5738,LEAPMOTOR,C10,45278,C10 3.2024,3.2024,,completed
5739,LEAPMOTOR,T03,40822,T03 5.2020,5.2020,,completed
5740,LEVC,TX,39293,TX (HRE) 12.2017,12.2017,,completed
5741,LEVC,VN5,41805,VN5 Van 7.2017,7.2017,,completed
5742,LEXMOTO,SB,38727,SB,,,completed
5743,LEXMOTO,ZN,38728,ZN,,,completed
5744,LIFAN,LF 250,37795,LF 250,,,completed
5745,LIFAN,LF QT-15,38576,LF QT-15,,,completed
5746,LIFAN,LF QT-2,38578,LF QT-2,,,completed
5747,LIFAN,LF QT-26,38577,LF QT-26,,,completed
5748,LIFAN,LF QT-8,38579,LF QT-8,,,completed
5749,LIFAN,LF QT-9,38580,LF QT-9,,,completed
5750,LIFAN,LF T-2D,38563,LF T-2D,,,completed
5751,LIFAN,LF T-2J,38564,LF T-2J,,,completed
5752,LIFAN,LF T-6,38567,LF T-6,,,completed
5753,LIFAN,LF T-6(II),38565,LF T-6(II),,,completed
5754,LIFAN,LF T-6(IV),38566,LF T-6(IV),,,completed
5755,LIFAN,LF T-7,38568,LF T-7,,,completed
5756,LIFAN,LF T-8(IV),38573,LF T-8(IV),,,completed
5757,LIFAN,LF T-9,38570,LF T-9,,,completed
5758,LIFAN,MYWAY,37793,MYWAY 1.2016,1.2016,,completed
5759,LIFAN,X70,38828,X70 4.2018,4.2018,,completed
5760,LIGIER,AMBRA,5138,AMBRA 12.1996-12.2006,12.1996,12.2006,completed
5761,LIGIER,BE UP,5135,BE UP 8.2002-12.2006,8.2002,12.2006,completed
5762,LIGIER,DUE,37589,DUE 9.2013,9.2013,,completed
5763,LIGIER,JS RC,14196,JS RC 2.2013,2.2013,,completed
5764,LIGIER,JS50,14195,JS50 2.2013,2.2013,,completed
5765,LIGIER,NOVA,5136,NOVA 8.2002,8.2002,,completed
5766,LIGIER,PULSE 3,41068,PULSE 3 Threewheeler 1.2018,1.2018,,completed
5767,LIGIER,PULSE 4,41040,PULSE 4 Platform/Chassis 8.2019,8.2019,,completed
5768,LINCOLN,CONTINENTAL,37464,CONTINENTAL Saloon 9.1969-12.1979,9.1969,12.1979,completed
5769,LINCOLN,LS,3554,LS 5.1998,5.1998,,completed
5770,LINCOLN,NAVIGATOR,6860,NAVIGATOR (UN173) 5.1997-12.2002,5.1997,12.2002,completed
5771,LINCOLN,TOWN CAR,9713,TOWN CAR III 11.1996-12.2011,11.1996,12.2011,completed
5772,LINGBEN,QT,38729,QT,,,completed
5773,LIVEWIRE,ONE,44407,ONE,,,completed
5774,LIVEWIRE,S2,44408,S2,,,completed
5775,LML,STAR,14209,STAR,,,completed
5776,LOTUS,2 ELEVEN,8942,2 ELEVEN 4.2007-7.2011,4.2007,7.2011,completed
5777,LOTUS,3 ELEVEN,38102,3 ELEVEN Convertible 2.2016,2.2016,,completed
5778,LOTUS,ECLAT,3593,ECLAT 9.1975-8.1986,9.1975,8.1986,completed
5779,LOTUS,ELAN,3597,ELAN 9.1989-11.1995,9.1989,11.1995,completed
5780,LOTUS,ELAN,32444,ELAN Coupe 9.1961-12.1975,9.1961,12.1975,completed
5781,LOTUS,ELETRE,43691,ELETRE 10.2022,10.2022,,completed
5782,LOTUS,ELISE,4744,ELISE 11.2000,11.2000,,completed
5783,LOTUS,ELISE,3598,ELISE 8.1995-1.2001,8.1995,1.2001,completed
5784,LOTUS,ELISE 340 R,4608,ELISE 340 R 2.2000-2.2001,2.2000,2.2001,completed
5785,LOTUS,ELITE,3592,ELITE 5.1974-12.1982,5.1974,12.1982,completed
5786,LOTUS,EMEYA,45149,EMEYA 1.2024,1.2024,,completed
5787,LOTUS,EMIRA,42544,EMIRA 11.2021,11.2021,,completed
5788,LOTUS,ESPRIT,3601,ESPRIT S4 (082) 9.1988-12.2004,9.1988,12.2004,completed
5789,LOTUS,ESPRIT,3595,ESPRIT S3 5.1980-5.1989,5.1980,5.1989,completed
5790,LOTUS,ESPRIT,3594,ESPRIT S2 9.1975-8.1988,9.1975,8.1988,completed
5791,LOTUS,EUROPA,3600,EUROPA 5.1970-4.1976,5.1970,4.1976,completed
5792,LOTUS,EUROPA,3599,EUROPA 10.1966-10.1970,10.1966,10.1970,completed
5793,LOTUS,EUROPA S,5621,EUROPA S 7.2006,7.2006,,completed
5794,LOTUS,EVORA,8051,EVORA 5.2009,5.2009,,completed
5795,LOTUS,EXCEL,3596,EXCEL 10.1983-8.1991,10.1983,8.1991,completed
5796,LOTUS,EXIGE,11026,EXIGE 6.2012,6.2012,,completed
5797,LOTUS,EXIGE,38342,EXIGE Convertible 6.2012,6.2012,,completed
5798,LOTUS,EXIGE,4919,EXIGE (SCC_) 5.2000-6.2012,5.2000,6.2012,completed
5799,LTI,TX,6375,TX 1.1997,1.1997,,completed
5800,LUCID,AIR,42869,AIR 10.2021,10.2021,,completed
5801,LUXXON,66,36329,66,,,completed
5802,LUXXON,ALEX,36330,ALEX,,,completed
5803,LUXXON,CLASSICI,36324,CLASSICI,,,completed
5804,LUXXON,CONFESSIO,36322,CONFESSIO,,,completed
5805,LUXXON,CORONA,36323,CORONA,,,completed
5806,LUXXON,CRUISER,45606,CRUISER,,,completed
5807,LUXXON,E,45863,E,,,completed
5808,LUXXON,ECO,45864,ECO,,,completed
5809,LUXXON,ELVIS,45865,ELVIS,,,completed
5810,LUXXON,EMILY,36318,EMILY,,,completed
5811,LUXXON,EXCEPTIO,36326,EXCEPTIO,,,completed
5812,LUXXON,F,45866,F,,,completed
5813,LUXXON,JACKFIRE,36320,JACKFIRE,,,completed
5814,LUXXON,MAXXITY,45062,MAXXITY,,,completed
5815,LUXXON,PRIME,45867,PRIME,,,completed
5816,LUXXON,SILVERGLIDE,44844,SILVERGLIDE,,,completed
5817,LUXXON,SILVERMAX,44839,SILVERMAX,,,completed
5818,LUXXON,STARFIGHTER,36321,STARFIGHTER,,,completed
5819,LUXXON,SUPERMOTO,36328,SUPERMOTO,,,completed
5820,LUXXON,TREVIS,36331,TREVIS,,,completed
5821,LUXXON,TWINRIDER,43108,TWINRIDER,,,completed
5822,LUXXON,UNO,36319,UNO,,,completed
5823,LUXXON,X,36327,X,,,completed
5824,LUXXON,XXLINE,45868,XXLINE,,,completed
5825,LYNK & CO,01,38338,01 11.2017,11.2017,,completed
5826,LYNK & CO,08,44794,08 9.2023,9.2023,,completed
5827,M-HERO,M 917,44778,1 8.2023,8.2023,,completed
5828,MAHINDRA,ARMADA,5871,ARMADA 10.1997-9.2001,10.1997,9.2001,completed
5829,MAHINDRA,CJ 3,3982,CJ 3 10.1988-5.1997,10.1988,5.1997,completed
5830,MAHINDRA,CJ 3,4358,CJ 3 Wagon 10.1988,10.1988,,completed
5831,MAHINDRA,E2O / E20 PLUS,14453,E2O / E20 PLUS 1.2013,1.2013,,completed
5832,MAICO,MD,12430,MD,,,completed
5833,MALAGUTI,BLOG,13459,BLOG,,,completed
5834,MALAGUTI,CENTRO,12431,CENTRO,,,completed
5835,MALAGUTI,CIAK,12432,CIAK,,,completed
5836,MALAGUTI,CROSSER,38529,CROSSER,,,completed
5837,MALAGUTI,DRAKON,13457,DRAKON,,,completed
5838,MALAGUTI,DUNE,42947,DUNE,,,completed
5839,MALAGUTI,F,12433,F,,,completed
5840,MALAGUTI,MADISON,12434,MADISON,,,completed
5841,MALAGUTI,MISSION,42959,MISSION,,,completed
5842,MALAGUTI,MONTE,43806,MONTE,,,completed
5843,MALAGUTI,PASSWORD,12435,PASSWORD,,,completed
5844,MALAGUTI,PHANTOM,12436,PHANTOM,,,completed
5845,MALAGUTI,RST,43807,RST,,,completed
5846,MALAGUTI,SPECTRE,42946,SPECTRE,,,completed
5847,MALAGUTI,SPIDERMAX,12437,SPIDERMAX,,,completed
5848,MALAGUTI,XSM,43808,XSM,,,completed
5849,MALAGUTI,YESTERDAY,13456,YESTERDAY,,,completed
5850,MAN,TGE,39147,TGE Bus 2.2017,2.2017,,completed
5851,MAN,TGE,37791,TGE Van 2.2017,2.2017,,completed
5852,MAN,TGE,37792,TGE Platform/Chassis (UZ_) 11.2016,11.2016,,completed
5853,MARCOS,1600,4303,1600 1.1969-12.1970,1.1969,12.1970,completed
5854,MARCOS,2-3 Litre,4304,2-3 Litre 1.1969-12.1991,1.1969,12.1991,completed
5855,MARCOS,LM,4305,LM 1.1994-11.1999,1.1994,11.1999,completed
5856,MARCOS,LM,4306,LM Convertible 1.1994-9.1998,1.1994,9.1998,completed
5857,MARCOS,MANTA RAY,4308,MANTA RAY Convertible 1.1998,1.1998,,completed
5858,MARCOS,MANTA RAY,4307,MANTA RAY 8.1997,8.1997,,completed
5859,MARCOS,MANTIS,4310,MANTIS Convertible 1.1997,1.1997,,completed
5860,MARCOS,MANTIS,4309,MANTIS 1.1971-12.1972,1.1971,12.1972,completed
5861,MARCOS,MARCASITE,13369,MARCASITE 7.2002-2.2003,7.2002,2.2003,completed
5862,MARCOS,TS 250,5488,TS 250 4.2002,4.2002,,completed
5863,MARCOS,TS 500,5487,TS 500 11.2002-12.2004,11.2002,12.2004,completed
5864,MARCOS,TSO Convertible,5525,TSO Convertible 5.2004,5.2004,,completed
5865,MARCOS,TSO GT2,5526,TSO GT2 6.2004,6.2004,,completed
5866,MASERATI,228,1417,228 8.1986-6.1993,8.1986,6.1993,completed
5867,MASERATI,3200 GT,3957,3200 GT Coupe 10.1998-3.2002,10.1998,3.2002,completed
5868,MASERATI,4200 GT / COUPE,4878,4200 GT / COUPE Coupe 3.2002-12.2007,3.2002,12.2007,completed
5869,MASERATI,4200 GT SPYDER,4831,4200 GT SPYDER Convertible 10.2001,10.2001,,completed
5870,MASERATI,BITURBO,1422,BITURBO Spyder (AM 333) 7.1985-12.1994,7.1985,12.1994,completed
5871,MASERATI,BITURBO,1419,"BITURBO (69, 78, AF3, AM 332) 6.1984-12.1994",6.1984,12.1994,completed
5872,MASERATI,BITURBO,1421,BITURBO Coupe (AM 331) 12.1981-6.1993,12.1981,6.1993,completed
5873,MASERATI,BORA,1423,BORA 1.1971-12.1983,1.1971,12.1983,completed
5874,MASERATI,GHIBLI,11517,GHIBLI III (M157) 8.2013,8.2013,,completed
5875,MASERATI,GHIBLI,1433,GHIBLI II 4.1992-12.1997,4.1992,12.1997,completed
5876,MASERATI,GHIBLI,3481,GHIBLI 1.1967-12.1973,1.1967,12.1973,completed
5877,MASERATI,GHIBLI,3865,GHIBLI Spider 1.1967-12.1973,1.1967,12.1973,completed
5878,MASERATI,GRAN TURISMO,44057,GRAN TURISMO II (M189) 1.2023,1.2023,,completed
5879,MASERATI,GRAN TURISMO,7594,GRAN TURISMO I 9.2007,9.2007,,completed
5880,MASERATI,GRANCABRIO,45320,GRANCABRIO (M189) 3.2024,3.2024,,completed
5881,MASERATI,GRANCABRIO,10221,GRANCABRIO 3.2010,3.2010,,completed
5882,MASERATI,GRANSPORT,6023,GRANSPORT Convertible 10.2004,10.2004,,completed
5883,MASERATI,GRANSPORT,6022,GRANSPORT Coupe 6.2004-12.2007,6.2004,12.2007,completed
5884,MASERATI,GRECALE,42910,GRECALE 4.2022,4.2022,,completed
5885,MASERATI,INDY,1424,INDY 1.1967-12.1975,1.1967,12.1975,completed
5886,MASERATI,KARIF,1425,KARIF 4.1988-6.2000,4.1988,6.2000,completed
5887,MASERATI,KHAMSIN,1426,KHAMSIN 1.1972-12.1982,1.1972,12.1982,completed
5888,MASERATI,KYALAMI,1427,KYALAMI 4.1976-12.1985,4.1976,12.1985,completed
5889,MASERATI,LEVANTE,36390,LEVANTE SUV (M161) 6.2016,6.2016,,completed
5890,MASERATI,MC 12,5166,MC 12 8.2004,8.2004,,completed
5891,MASERATI,MC 20,42955,MC 20 Convertible 5.2022,5.2022,,completed
5892,MASERATI,MC 20,42139,MC 20 Coupe 9.2020,9.2020,,completed
5893,MASERATI,MERAK,1428,MERAK 5.1975-12.1983,5.1975,12.1983,completed
