id,manufacturer,manufacturer_external_id,external_id,name,status
1082,NISSAN,80,-1662755164,VERSA,completed
1083,NISSAN,80,1643129358,X-TRAIL,completed
1084,PEUGEOT,88,1392263777,1007,completed
1085,PEUGEOT,88,1600170229,101,completed
1086,PEUGEOT,88,-478988907,103,completed
1087,PEUGEOT,88,-1596671275,104,completed
1088,PEUGEOT,88,-1278856599,105,completed
1089,PEUGEOT,88,-1582153909,106,completed
1090,PEUGEOT,88,-932893992,106 Van,completed
1091,PEUGEOT,88,-1118660760,107,completed
1092,PEUGEOT,88,-1936663003,108,completed
1093,PEUGEOT,88,1954735252,2008,completed
1094,PEUGEOT,88,1594050809,204,completed
1095,PEUGEOT,88,1780863850,205,completed
1096,PEUGEOT,88,-618225729,206,completed
1097,PEUGEOT,88,1375648091,206 Van,completed
1098,PEUGEOT,88,-355879370,206+,completed
1099,PEUGEOT,88,-989916586,207,completed
1100,PEUGEOT,88,1690723199,207 CC,completed
1101,PEUGEOT,88,-584089747,207 SW,completed
1102,PEUGEOT,88,2124096872,208,completed
1103,PEUGEOT,88,-559985714,3008,completed
1104,PEUGEOT,88,-927842170,301,completed
1105,PEUGEOT,88,-1798303667,304,completed
1106,PEUGEOT,88,401618952,305,completed
1107,PEUGEOT,88,1019984824,306,completed
1108,PEUGEOT,88,-1498176678,307,completed
1109,PEUGEOT,88,-79021171,308,completed
1110,PEUGEOT,88,2044413977,308 CC,completed
1111,PEUGEOT,88,1726358034,308 SW,completed
1112,PEUGEOT,88,1099465248,309,completed
1113,PEUGEOT,88,-1692686922,4007,completed
1114,PEUGEOT,88,757373002,4008,completed
1115,PEUGEOT,88,-962152909,404,completed
1116,PEUGEOT,88,-1015362852,405,completed
1117,PEUGEOT,88,-212101606,406,completed
1118,PEUGEOT,88,90459681,407,completed
1119,PEUGEOT,88,23840033,408,completed
1120,PEUGEOT,88,-1998296994,5008,completed
1121,PEUGEOT,88,-536035766,504,completed
1122,PEUGEOT,88,317102270,505,completed
1123,PEUGEOT,88,-1349897645,508,completed
1124,PEUGEOT,88,132077430,508 SW,completed
1125,PEUGEOT,88,-1013983545,604,completed
1126,PEUGEOT,88,-355358933,605,completed
1127,PEUGEOT,88,-1946592618,607,completed
1128,PEUGEOT,88,1694682682,806,completed
1129,PEUGEOT,88,1824244920,807,completed
1130,PEUGEOT,88,-728205482,BELVILLE,completed
1131,PEUGEOT,88,-1370881680,BIPPER,completed
1132,PEUGEOT,88,-1449174606,BIPPER TEPEE,completed
1133,PEUGEOT,88,-1918685934,BOXER,completed
1134,PEUGEOT,88,368926741,BUXY,completed
1135,PEUGEOT,88,-2144260207,CITYSTAR,completed
1136,PEUGEOT,88,1260802265,DJANGO,completed
1137,PEUGEOT,88,154614502,ELYSEO,completed
1138,PEUGEOT,88,1747392837,ELYSTAR,completed
1139,PEUGEOT,88,-1851636267,EXPERT,completed
1140,PEUGEOT,88,2144152152,EXPERT TEPEE,completed
1141,PEUGEOT,88,-1552843895,FOX,completed
1142,PEUGEOT,88,-1165128814,GEOPOLIS,completed
1143,PEUGEOT,88,48135027,ION,completed
1144,PEUGEOT,88,567945968,J5,completed
1145,PEUGEOT,88,1843805031,J7,completed
1146,PEUGEOT,88,-983161788,J9,completed
1147,PEUGEOT,88,2031050395,JETFORCE,completed
1148,PEUGEOT,88,179457648,KISBEE,completed
1149,PEUGEOT,88,-976972557,LOOXOR,completed
1150,PEUGEOT,88,-1125094891,LUDIX,completed
1151,PEUGEOT,88,-1072511702,LXR,completed
1152,PEUGEOT,88,2122728330,METROPOLIS,completed
1153,PEUGEOT,88,1593379385,MISTRAL,completed
1154,PEUGEOT,88,-1371764559,NK7,completed
1155,PEUGEOT,88,432696451,PARTNER,completed
1156,PEUGEOT,88,-1432018025,PARTNER FURGON,completed
1157,PEUGEOT,88,-1349270674,PARTNER ORIGIN,completed
1158,PEUGEOT,88,-1464099855,PARTNER TEPEE,completed
1159,PEUGEOT,88,-2126739963,PM,completed
1160,PEUGEOT,88,-472430276,PULSION,completed
1161,PEUGEOT,88,-1879651415,RANCH,completed
1162,PEUGEOT,88,172610022,RAPIDO,completed
1163,PEUGEOT,88,2109978585,RCZ,completed
1164,PEUGEOT,88,-933127425,RIFTER,completed
1165,PEUGEOT,88,470763737,SATELIS,completed
1166,PEUGEOT,88,-331723844,SC,completed
1167,PEUGEOT,88,288282024,SCOPER,completed
1168,PEUGEOT,88,1464535564,SPEEDAKE,completed
1169,PEUGEOT,88,-1857608008,SPEEDFIGHT,completed
1170,PEUGEOT,88,1802653148,SQUAB,completed
1171,PEUGEOT,88,1797652807,SUM-UP,completed
1172,PEUGEOT,88,1819229609,SV,completed
1173,PEUGEOT,88,1768438788,TKR,completed
1174,PEUGEOT,88,-160601907,TRAVELLER,completed
1175,PEUGEOT,88,1607823909,TREKKER,completed
1176,PEUGEOT,88,-443181558,TWEET,completed
1177,PEUGEOT,88,1078539880,V-CLIC,completed
1178,PEUGEOT,88,1485964276,VIVACITY,completed
1179,PEUGEOT,88,134562134,VOGUE,completed
1180,PEUGEOT,88,-769317613,VOX,completed
1181,PEUGEOT,88,1867723669,XP,completed
1182,PEUGEOT,88,-455885557,XP6,completed
1183,PEUGEOT,88,478562021,XPS,completed
1184,PEUGEOT,88,873308773,XR6,completed
1185,PEUGEOT,88,1521008759,XR7,completed
1186,PEUGEOT,88,-863892084,ZENITH,completed
1187,RENAULT,93,1307554545,10,completed
1188,RENAULT,93,936836397,11,completed
1189,RENAULT,93,-592309706,12,completed
1190,RENAULT,93,875785204,14,completed
1191,RENAULT,93,-873946898,15,completed
1192,RENAULT,93,-2132670641,16,completed
1193,RENAULT,93,-878988372,17,completed
1194,RENAULT,93,-1167543378,18,completed
1195,RENAULT,93,-1395647395,19,completed
1196,RENAULT,93,1401847035,20,completed
1197,RENAULT,93,-1981304234,21,completed
1198,RENAULT,93,-1869845905,25,completed
1199,RENAULT,93,-1377826883,30,completed
1200,RENAULT,93,-2046579692,4,completed
1201,RENAULT,93,-1824903587,5,completed
1202,RENAULT,93,1799141797,6,completed
1203,RENAULT,93,409048888,7,completed
1204,RENAULT,93,1001221191,8,completed
1205,RENAULT,93,204757454,9,completed
1206,RENAULT,93,1048106003,ALASKAN,completed
1207,RENAULT,93,635652943,ARKANA,completed
1208,RENAULT,93,-568470617,AUSTRAL,completed
1209,RENAULT,93,-798916300,AVANTIME,completed
1210,RENAULT,93,1394243431,CAPTUR,completed
1211,RENAULT,93,-1978791023,CLIO,completed
1212,RENAULT,93,656972697,CLIO CAMPUS,completed
1213,RENAULT,93,-1240251738,DUSTER,completed
1214,RENAULT,93,1132551521,ESPACE,completed
1215,RENAULT,93,1468900166,ESTAFETTE,completed
1216,RENAULT,93,-2094926006,EURO CLIO,completed
1217,RENAULT,93,1758480966,EXPRESS,completed
1218,RENAULT,93,1588847180,FLUENCE,completed
1219,RENAULT,93,1084588970,FUEGO,completed
1220,RENAULT,93,1630494086,GRAND KANGOO,completed
1221,RENAULT,93,682884277,GRAND SCÉNIC,completed
1222,RENAULT,93,-1356750705,KADJAR,completed
1223,RENAULT,93,-1269775794,KANGOO,completed
1224,RENAULT,93,531288797,KANGOO / GRAND KANGOO,completed
1225,RENAULT,93,726295096,KANGOO BE BOP,completed
1226,RENAULT,93,790544093,KOLEOS,completed
1227,RENAULT,93,442105052,LAGUNA,completed
1228,RENAULT,93,422980471,LATITUDE,completed
1229,RENAULT,93,2025661789,LOGAN,completed
1230,RENAULT,93,31836084,LOGAN/STEPWAY,completed
1231,RENAULT,93,643514385,LUTECIA,completed
1232,RENAULT,93,-70742377,MASCOTT,completed
1233,RENAULT,93,1813420562,MASTER,completed
1234,RENAULT,93,1229113755,MASTER PRO,completed
1235,RENAULT,93,-1952184312,MEGANE,completed
1236,RENAULT,93,1575808014,MEGANE CC,completed
1237,RENAULT,93,2103988215,MEGANE E-TECH,completed
1238,RENAULT,93,-1398173689,MODUS,completed
1239,RENAULT,93,-52296578,MODUS / GRAND MODUS,completed
1240,RENAULT,93,131630941,RAFALE,completed
1241,RENAULT,93,502412163,RAPID,completed
1242,RENAULT,93,-911098678,RODEO,completed
1243,RENAULT,93,1804788105,SAFRANE,completed
1244,RENAULT,93,-1656207184,SANDERO/STEPWAY,completed
1245,RENAULT,93,-196058029,SCÉNIC,completed
1246,RENAULT,93,-876987744,SCENIC E-TECH,completed
1247,RENAULT,93,-644419350,SPORT SPIDER,completed
1248,RENAULT,93,-1214809173,SUPER 5,completed
1249,RENAULT,93,-1547697777,SYMBIOZ,completed
1250,RENAULT,93,1701933227,TALISMAN,completed
1251,RENAULT,93,-1243037702,THALIA,completed
1252,RENAULT,93,-636281167,TRAFIC,completed
1253,RENAULT,93,729616841,TRAFIC II,completed
1254,RENAULT,93,-1703732690,TWINGO,completed
1255,RENAULT,93,-1607840927,TWIZY,completed
1256,RENAULT,93,1816885659,VEL SATIS,completed
1257,RENAULT,93,-360247277,WIND,completed
1258,RENAULT,93,-880092323,ZOE,completed
1259,ROVER,95,1497737181,100,completed
1260,ROVER,95,-1082231729,100 / METRO,completed
1261,ROVER,95,1540875710,200,completed
1262,ROVER,95,-1744240460,2000-3500,completed
1263,ROVER,95,-1621165917,25,completed
1264,ROVER,95,-156131245,25 COMMERCE,completed
1265,ROVER,95,-1355970676,400,completed
1266,ROVER,95,769616854,45,completed
1267,ROVER,95,-1933839835,600,completed
1268,ROVER,95,836288924,75,completed
1269,ROVER,95,2028263009,800,completed
1270,ROVER,95,48083234,A60 CAMBRIDGE,completed
1271,ROVER,95,1363797232,CDV,completed
1272,ROVER,95,-2002641657,CITYROVER,completed
1273,ROVER,95,2140857509,COUPE,completed
1274,ROVER,95,1498278550,MAESTRO,completed
1275,ROVER,95,2044909200,METRO,completed
1276,ROVER,95,-1007170868,MINI,completed
1277,ROVER,95,-81874338,MINI-MOKE,completed
1278,ROVER,95,90338423,MONTEGO,completed
1279,ROVER,95,970366509,STREETWISE,completed
1280,SAAB,99,-1933798699,600,completed
1281,SAAB,99,858707605,9-3,completed
1282,SAAB,99,383517282,9-3X,completed
1283,SAAB,99,-572383221,9-5,completed
1284,SAAB,99,1766315620,9-7X,completed
1285,SAAB,99,-977722084,90,completed
1286,SAAB,99,-347250297,900,completed
1287,SAAB,99,-935435193,9000,completed
1288,SAAB,99,-706292190,95,completed
1289,SAAB,99,1451699725,96,completed
1290,SAAB,99,18077489,99,completed
1291,SEAT,104,1744315505,124,completed
1292,SEAT,104,1034494969,127,completed
1293,SEAT,104,-1261227068,128,completed
1294,SEAT,104,1537929587,131,completed
1295,SEAT,104,564723387,132,completed
1296,SEAT,104,1468801113,133,completed
1297,SEAT,104,-1820859265,600,completed
1298,SEAT,104,1843391538,850,completed
1299,SEAT,104,1146275098,ALHAMBRA,completed
1300,SEAT,104,900444361,ALTEA,completed
1301,SEAT,104,489229170,ALTEA XL,completed
1302,SEAT,104,551946531,ARONA,completed
1303,SEAT,104,1272738765,AROSA,completed
1304,SEAT,104,-106234767,ATECA,completed
1305,SEAT,104,134066819,CORDOBA,completed
1306,SEAT,104,342973993,EXEO,completed
1307,SEAT,104,315625062,FURA,completed
1308,SEAT,104,2109230221,IBIZA,completed
1309,SEAT,104,-2100106038,INCA,completed
1310,SEAT,104,2128859171,LEON,completed
1311,SEAT,104,-369746457,LEON ST,completed
1312,SEAT,104,-2100419435,MALAGA,completed
1313,SEAT,104,-1654401836,MARBELLA,completed
1314,SEAT,104,-1066343684,Mii,completed
1315,SEAT,104,1443393461,MÓ,completed
1316,SEAT,104,-264131918,PANDA,completed
1317,SEAT,104,1039617643,RITMO,completed
1318,SEAT,104,-1006474507,RONDA,completed
1319,SEAT,104,-1648902761,TARRACO,completed
1320,SEAT,104,-917228345,TERRA,completed
1321,SEAT,104,1583488490,TOLEDO,completed
1322,SKODA,106,-906711633,100,completed
1323,SKODA,106,-347979265,1000MB,completed
1324,SKODA,106,-1017793640,"105,120",completed
1325,SKODA,106,-494918368,110,completed
1326,SKODA,106,-1491452403,1100MB,completed
1327,SKODA,106,-913399650,130,completed
1328,SKODA,106,1754140268,CITIGO,completed
1329,SKODA,106,-338036505,ELROQ,completed
1330,SKODA,106,-3141067,ENYAQ iV,completed
1331,SKODA,106,-1175707454,FABIA,completed
1332,SKODA,106,1178634173,FAVORIT,completed
1333,SKODA,106,-116538408,FELICIA,completed
1334,SKODA,106,-1751223138,KAMIQ,completed
1335,SKODA,106,-2146918153,KAROQ,completed
1336,SKODA,106,-345336874,KODIAQ,completed
1337,SKODA,106,1668805047,LAURA,completed
1338,SKODA,106,569712324,OCTAVIA,completed
1339,SKODA,106,1232349278,RAPID,completed
1340,SKODA,106,1696975749,ROOMSTER,completed
1341,SKODA,106,281517655,SCALA,completed
1342,SKODA,106,541333533,SUPERB,completed
1343,SKODA,106,2023718835,YETI,completed
1344,SMART,1138,-2137789190,#1,completed
1345,SMART,1138,-529026175,#3,completed
1346,SMART,1138,60152489,CABRIO,completed
1347,SMART,1138,449538783,CITY-COUPE,completed
1348,SMART,1138,-788007298,CROSSBLADE,completed
1349,SMART,1138,1330786577,FORFOUR,completed
1350,SMART,1138,2051785315,FORTWO,completed
1351,SMART,1138,28517830,ROADSTER,completed
1352,SUBARU,107,-1722287402,BRZ,completed
1353,SUBARU,107,658197973,CROSSTREK,completed
1354,SUBARU,107,329451667,FORESTER,completed
1355,SUBARU,107,-1651824154,IMPREZA,completed
1356,SUBARU,107,-524537380,JUSTY,completed
1357,SUBARU,107,-118337586,LEGACY,completed
1358,SUBARU,107,1929155947,LEGACY OUTBACK,completed
1359,SUBARU,107,495267782,LEONE,completed
1360,SUBARU,107,-1309657431,LEVORG,completed
1361,SUBARU,107,541644199,MV,completed
1362,SUBARU,107,-165496246,OUTBACK,completed
1363,SUBARU,107,-1916577894,REX,completed
1364,SUBARU,107,-981614530,SOLTERRA,completed
1365,SUBARU,107,-946561395,SUMO,completed
1366,SUBARU,107,2120162060,SVX,completed
1367,SUBARU,107,439693595,TREZIA,completed
1368,SUBARU,107,61266397,TRIBECA,completed
1369,SUBARU,107,1861058543,VIVIO,completed
1370,SUBARU,107,-742299367,WRX,completed
1371,SUBARU,107,189413126,XT,completed
1372,SUBARU,107,-1161562178,XV,completed
1373,SUZUKI,109,-392395350,A,completed
1374,SUZUKI,109,-1216529828,ACROSS,completed
1375,SUZUKI,109,1204071703,ADDRESS,completed
1376,SUZUKI,109,-1535872173,AH,completed
1377,SUZUKI,109,-332182448,ALTO,completed
1378,SUZUKI,109,1866695450,ALTO K10,completed
1379,SUZUKI,109,821852612,AN,completed
1380,SUZUKI,109,426541126,AN BURGMAN,completed
1381,SUZUKI,109,-962951576,AP,completed
1382,SUZUKI,109,346816441,AVENIS,completed
1383,SUZUKI,109,-1236361232,AY,completed
1384,SUZUKI,109,-1920618878,B-KING,completed
1385,SUZUKI,109,764153633,BALENO,completed
1386,SUZUKI,109,-2014862767,BOULEVARD,completed
1387,SUZUKI,109,43826127,C,completed
1388,SUZUKI,109,-167762155,CAPPUCCINO,completed
1389,SUZUKI,109,1169978731,CARRY,completed
1390,SUZUKI,109,2051445381,CELERIO,completed
1391,SUZUKI,109,-368411989,CP,completed
1392,SUZUKI,109,1533566855,CULTUS,completed
1393,SUZUKI,109,972948322,DL,completed
1394,SUZUKI,109,-1018659779,DR,completed
1395,SUZUKI,109,-900436186,DR-Z,completed
1396,SUZUKI,109,929850145,GLADIUS,completed
1397,SUZUKI,109,-793187944,GN,completed
1398,SUZUKI,109,-1452508386,GR,completed
1399,SUZUKI,109,2113058368,GRAND VITARA,completed
1400,SUZUKI,109,1955884410,GS,completed
1401,SUZUKI,109,1843446017,GSF BANDIT,completed
1402,SUZUKI,109,-140528555,GSR,completed
1403,SUZUKI,109,-367005145,GSX,completed
1404,SUZUKI,109,1435216562,GSX-R (124cc - 750cc),completed
1405,SUZUKI,109,-855568576,GSX-R (751cc - ),completed
1406,SUZUKI,109,-1867356601,GSX-S,completed
1407,SUZUKI,109,-185384376,GT,completed
1408,SUZUKI,109,874407021,GZ,completed
1409,SUZUKI,109,-1650609586,IGNIS,completed
1410,SUZUKI,109,2022530436,INAZUMA,completed
1411,SUZUKI,109,-302819909,INTRUDER,completed
1412,SUZUKI,109,-1241217140,JIMNY,completed
1413,SUZUKI,109,-1274659990,KATANA,completed
1414,SUZUKI,109,306868409,KIZASHI,completed
1415,SUZUKI,109,-1612680409,LIANA,completed
1416,SUZUKI,109,-1137368353,LJ80,completed
1417,SUZUKI,109,211282562,LS,completed
1418,SUZUKI,109,1639279524,M,completed
1419,SUZUKI,109,1306895215,RE 5,completed
1420,SUZUKI,109,769642257,RF,completed
1421,SUZUKI,109,1949817715,RG,completed
1422,SUZUKI,109,-1755161884,RGV,completed
1423,SUZUKI,109,849406846,RM,completed
1424,SUZUKI,109,165818475,RM-Z,completed
1425,SUZUKI,109,1199264331,RV,completed
1426,SUZUKI,109,-565281227,S-CROSS,completed
1427,SUZUKI,109,-743619898,SAMURAI,completed
1428,SUZUKI,109,303165375,SIXTEEN,completed
1429,SUZUKI,109,95283535,SJ410,completed
1430,SUZUKI,109,-1224922227,SJ413,completed
1431,SUZUKI,109,963725704,SPLASH,completed
1432,SUZUKI,109,547967084,SR,completed
1433,SUZUKI,109,1125316318,SUPER CARRY,completed
1434,SUZUKI,109,1004915975,SV,completed
1435,SUZUKI,109,-1780136956,SWACE,completed
1436,SUZUKI,109,1220747597,SWIFT,completed
1437,SUZUKI,109,1102948779,SX4,completed
1438,SUZUKI,109,190266380,SX4 S-CROSS,completed
1439,SUZUKI,109,-467649076,TL,completed
1440,SUZUKI,109,1979684779,TR,completed
1441,SUZUKI,109,-1684269439,TS,completed
1442,SUZUKI,109,-1601070223,TU,completed
1443,SUZUKI,109,741388662,UC,completed
1444,SUZUKI,109,-373288725,UE,completed
1445,SUZUKI,109,-880183414,UF,completed
1446,SUZUKI,109,-1507040372,UH,completed
1447,SUZUKI,109,1556262693,UX,completed
1448,SUZUKI,109,1476791850,V-STROM,completed
1449,SUZUKI,109,1501121723,VANVAN,completed
1450,SUZUKI,109,-31079091,VITARA,completed
1451,SUZUKI,109,1467671977,VL,completed
1452,SUZUKI,109,56789212,VS,completed
1453,SUZUKI,109,-2050032670,VX,completed
1454,SUZUKI,109,-1731070460,VZ,completed
1455,SUZUKI,109,1827471330,WAGON R,completed
1456,SUZUKI,109,-86362624,WAGON R+,completed
1457,SUZUKI,109,-1511670894,X-90,completed
1458,SUZUKI,109,911481851,XF,completed
1459,TOYOTA,111,-598877642,1000,completed
1460,TOYOTA,111,1524401271,4 RUNNER,completed
1461,TOYOTA,111,825272629,ALPHARD,completed
1462,TOYOTA,111,-1935042624,ALPHARD / VELLFIRE,completed
1463,TOYOTA,111,1225578136,ALTEZZA,completed
1464,TOYOTA,111,1126354980,ALTEZZA GITA,completed
1465,TOYOTA,111,-660547979,AQUA,completed
1466,TOYOTA,111,-1853369521,AURIS,completed
1467,TOYOTA,111,-12113462,AURIS VAN,completed
1468,TOYOTA,111,2098392436,AVENSIS,completed
1469,TOYOTA,111,581247305,AVENSIS VERSO,completed
1470,TOYOTA,111,-1716905410,AYGO,completed
1471,TOYOTA,111,-2037661581,AYGO X,completed
1472,TOYOTA,111,1717892620,bB,completed
1473,TOYOTA,111,-1389308081,BELTA,completed
1474,TOYOTA,111,-694511848,BLADE,completed
1475,TOYOTA,111,1412550632,bZ4X,completed
1476,TOYOTA,111,-447966137,C-HR,completed
1477,TOYOTA,111,180781782,CAMRY,completed
1478,TOYOTA,111,-1893847463,CARINA,completed
1479,TOYOTA,111,-1428981701,CARINA E,completed
1480,TOYOTA,111,1721019325,CELICA,completed
1481,TOYOTA,111,-838698459,CELSIOR,completed
1482,TOYOTA,111,1505086937,COROLLA,completed
1483,TOYOTA,111,-712919392,COROLLA CROSS,completed
1484,TOYOTA,111,-1609938612,COROLLA iM,completed
1485,TOYOTA,111,-2093307771,COROLLA LEVIN,completed
1486,TOYOTA,111,1967215506,CORONA,completed
1487,TOYOTA,111,165882255,CRESSIDA,completed
1488,TOYOTA,111,-243566666,CROWN,completed
1489,TOYOTA,111,885666227,CYNOS,completed
1490,TOYOTA,111,-1177839666,DYNA,completed
1491,TOYOTA,111,-856959392,DYNA 100,completed
1492,TOYOTA,111,-1089372440,DYNA 150,completed
1493,TOYOTA,111,685997162,DYNA 300,completed
1494,TOYOTA,111,2064883387,FJ CRUISER,completed
1495,TOYOTA,111,-1183655152,GR 86,completed
1496,TOYOTA,111,-260261159,GRAND PRIUS +,completed
1497,TOYOTA,111,-1877084935,GT 86,completed
1498,TOYOTA,111,79998019,HARRIER,completed
1499,TOYOTA,111,325534918,HIACE,completed
1500,TOYOTA,111,2015396191,HIACE / COMMUTER,completed
1501,TOYOTA,111,-1270040059,HIGHLANDER,completed
1502,TOYOTA,111,287341167,HIGHLANDER / KLUGER,completed
1503,TOYOTA,111,-1325873850,HILUX,completed
1504,TOYOTA,111,-682915778,HILUX VIGO,completed
1505,TOYOTA,111,1523169876,IQ,completed
1506,TOYOTA,111,2056702602,ISIS,completed
1507,TOYOTA,111,-561157101,IST,completed
1508,TOYOTA,111,-599616692,LAND CRUISER,completed
1509,TOYOTA,111,-632989039,LAND CRUISER 200,completed
1510,TOYOTA,111,1985697034,LAND CRUISER 80,completed
1511,TOYOTA,111,982304189,LAND CRUISER 90,completed
1512,TOYOTA,111,-1455509354,LAND CRUISER AMAZON,completed
1513,TOYOTA,111,1075733681,LAND CRUISER PRADO,completed
1514,TOYOTA,111,-2072270678,LAND CRUISER VAN,completed
1515,TOYOTA,111,-1776668893,LITEACE,completed
1516,TOYOTA,111,1087822502,MARK II,completed
1517,TOYOTA,111,-1917432035,MATRIX,completed
1518,TOYOTA,111,2033744806,MIRAI,completed
1519,TOYOTA,111,-493941745,MODEL F,completed
1520,TOYOTA,111,1082880036,MR2,completed
1521,TOYOTA,111,17193209,NOAH/VOXY,completed
1522,TOYOTA,111,-334741487,OPA,completed
1523,TOYOTA,111,-1915442906,PICNIC,completed
1524,TOYOTA,111,1539927037,PREVIA,completed
1525,TOYOTA,111,-469200412,PRIUS,completed
1526,TOYOTA,111,359850942,PRIUS ALPHA,completed
1527,TOYOTA,111,1528359446,PRIUS PHV,completed
1528,TOYOTA,111,-2135454382,PRIUS PLUS,completed
1529,TOYOTA,111,1960985018,PRIUS PRIME,completed
1530,TOYOTA,111,415189084,PRIUS V,completed
1531,TOYOTA,111,-1933984062,PROACE,completed
1532,TOYOTA,111,333680561,PROACE CITY,completed
1533,TOYOTA,111,-1424183831,PROACE CITY VERSO,completed
1534,TOYOTA,111,-237780589,PROACE MAX,completed
1535,TOYOTA,111,-1115838500,PROACE VERSO,completed
1536,TOYOTA,111,1945808237,RAV 4,completed
1537,TOYOTA,111,-542516823,SOARER,completed
1538,TOYOTA,111,-174560957,SOLARA,completed
1539,TOYOTA,111,-1639122488,STARLET,completed
1540,TOYOTA,111,-405784015,STARLET 1000,completed
1541,TOYOTA,111,-1134825929,SUPRA,completed
1542,TOYOTA,111,1313281014,TERCEL,completed
1543,TOYOTA,111,110957148,URBAN CRUISER,completed
1544,TOYOTA,111,-2084811196,VEROSSA,completed
1545,TOYOTA,111,837355489,VERSO,completed
1546,TOYOTA,111,1538502549,VERSO S,completed
1547,TOYOTA,111,747855525,VIOS,completed
1548,TOYOTA,111,-1595025221,VITZ,completed
1549,TOYOTA,111,804291491,WIGO,completed
1550,TOYOTA,111,1009318027,WILL CYPHA,completed
1551,TOYOTA,111,1686642670,WiLL Vi,completed
1552,TOYOTA,111,1932270993,WINDOM,completed
1553,TOYOTA,111,-1927656686,WISH,completed
1554,TOYOTA,111,1586076047,YARIS,completed
1555,TOYOTA,111,1177002117,YARIS / VIOS,completed
1556,TOYOTA,111,556271494,YARIS CROSS,completed
1557,TOYOTA,111,-1956233230,YARIS VERSO,completed
1558,TOYOTA,111,-812657705,YARIS VERSO VAN,completed
1559,TOYOTA,111,-113908772,YARIS/VITZ,completed
1560,TRIUMPH,112,-1997132029,1300,completed
1561,TRIUMPH,112,1770389455,1500,completed
1562,TRIUMPH,112,1835761682,2.5 PI,completed
1563,TRIUMPH,112,1860505019,2000,completed
1564,TRIUMPH,112,-1388148941,2500,completed
1565,TRIUMPH,112,-1955887555,ACCLAIM,completed
1566,TRIUMPH,112,126350698,ADVENTURER,completed
1567,TRIUMPH,112,-1260182621,AMERICA,completed
1568,TRIUMPH,112,-1710479604,BONNEVILLE,completed
1569,TRIUMPH,112,-627702263,DAYTONA,completed
1570,TRIUMPH,112,-1927580744,DOLOMITE,completed
1571,TRIUMPH,112,-487961000,GT6,completed
1572,TRIUMPH,112,1938249936,HERALD,completed
1573,TRIUMPH,112,-1786031154,ITALIA,completed
1574,TRIUMPH,112,2007061545,LEGEND,completed
1575,TRIUMPH,112,1378232443,ROCKET,completed
1576,TRIUMPH,112,1126103403,SCRAMBLER,completed
1577,TRIUMPH,112,563778594,SPEED,completed
1578,TRIUMPH,112,-260492997,SPEEDMASTER,completed
1579,TRIUMPH,112,1933775857,SPITFIRE,completed
1580,TRIUMPH,112,1905569472,SPRINT,completed
1581,TRIUMPH,112,382083569,STAG,completed
1582,TRIUMPH,112,-470505621,STREET,completed
1583,TRIUMPH,112,1232988244,STREET CUP,completed
1584,TRIUMPH,112,-1569353466,THRUXTON,completed
1585,TRIUMPH,112,716121165,THUNDERBIRD,completed
1586,TRIUMPH,112,217164967,TIGER,completed
1587,TRIUMPH,112,-720546166,TOLEDO,completed
1588,TRIUMPH,112,1921435061,TR 2,completed
1589,TRIUMPH,112,-333231013,TR 3,completed
1590,TRIUMPH,112,1466461562,TR 3A,completed
1591,TRIUMPH,112,633032878,TR 4,completed
1592,TRIUMPH,112,-802437567,TR 4A,completed
1593,TRIUMPH,112,1407078553,TR 5,completed
1594,TRIUMPH,112,1810995935,TR 6,completed
1595,TRIUMPH,112,-1320913292,TR 7,completed
1596,TRIUMPH,112,592751770,TR 8,completed
1597,TRIUMPH,112,-384673240,TRIDENT,completed
1598,TRIUMPH,112,503524424,TROPHY,completed
1599,TRIUMPH,112,-3417764,TT,completed
1600,TRIUMPH,112,-1207940201,VITESSE,completed
1601,VAUXHALL,117,1334303165,ADAM,completed
1602,VAUXHALL,117,-1870817206,AGILA,completed
1603,VAUXHALL,117,1853208426,AMPERA,completed
1604,VAUXHALL,117,-263653125,ANTARA,completed
1605,VAUXHALL,117,-1861973431,ARENA,completed
1606,VAUXHALL,117,-738356970,ASTRA,completed
1607,VAUXHALL,117,-1374083518,ASTRAMAX,completed
1608,VAUXHALL,117,-1939276032,ASTRAVAN,completed
1609,VAUXHALL,117,296090291,BRAVA,completed
1610,VAUXHALL,117,1773864546,CALIBRA,completed
1611,VAUXHALL,117,-641027327,CARLTON,completed
1612,VAUXHALL,117,-1640734129,CASCADA,completed
1613,VAUXHALL,117,17705503,CAVALIER,completed
1614,VAUXHALL,117,-619359958,CAVALIER CC,completed
1615,VAUXHALL,117,439201707,CHEVETTE,completed
1616,VAUXHALL,117,-1203240134,COMBO,completed
1617,VAUXHALL,117,-1333131727,COMBO TOUR,completed
1618,VAUXHALL,117,-1359219138,CORSA,completed
1619,VAUXHALL,117,1350364265,CORSAVAN,completed
1620,VAUXHALL,117,-2048694053,CRESTA,completed
1621,VAUXHALL,117,286647885,CROSSLAND X / CROSSLAND,completed
1622,VAUXHALL,117,-661395653,FIRENZA,completed
1623,VAUXHALL,117,2072116199,FRONTERA,completed
1624,VAUXHALL,117,1919430747,GRANDLAND X / GRANDLAND,completed
1625,VAUXHALL,117,759822896,INSIGNIA,completed
1626,VAUXHALL,117,-1559880115,MAGNUM,completed
1627,VAUXHALL,117,819481809,MERIVA,completed
